id,trial,block,film_choose_index,film_index_1,film_index_2,r_or_w
44,16,6,6,5,6,1
44,17,6,6,4,6,1
44,18,6,4,1,4,1
44,19,6,4,4,5,0
44,20,6,5,1,5,1
44,21,6,2,1,2,1
44,22,6,5,3,5,1
44,23,6,8,5,8,1
44,24,6,7,7,8,0
44,25,6,7,3,7,1
44,26,6,8,1,8,1
44,27,6,7,2,7,1
44,28,6,6,2,6,1
44,1,7,7,5,7,1
44,2,7,4,1,4,1
44,3,7,3,2,3,1
44,4,7,8,2,8,1
44,5,7,7,7,8,0
44,6,7,6,4,6,1
44,7,7,5,3,5,1
44,8,7,2,1,2,1
44,9,7,6,3,6,1
44,10,7,6,2,6,1
44,11,7,5,2,5,1
44,12,7,8,1,8,1
44,13,7,7,3,7,1
44,14,7,7,1,7,1
44,15,7,8,4,8,1
44,16,7,7,6,7,1
44,17,7,7,4,7,1
44,18,7,7,2,7,1
44,19,7,4,3,4,1
44,20,7,6,6,8,0
44,21,7,4,4,5,0
44,22,7,4,2,4,1
44,23,7,5,1,5,1
44,24,7,3,1,3,1
44,25,7,6,5,6,1
44,26,7,8,3,8,1
44,27,7,6,1,6,1
44,28,7,8,5,8,1
44,1,8,7,3,7,1
44,2,8,5,3,5,1
44,3,8,7,5,7,1
44,4,8,8,4,8,1
44,5,8,7,2,7,1
44,6,8,6,3,6,1
44,7,8,2,1,2,1
44,8,8,6,4,6,1
44,9,8,7,6,7,1
44,10,8,8,2,8,1
44,11,8,5,2,5,1
44,12,8,6,6,8,0
44,13,8,4,2,4,1
44,14,8,7,1,7,1
44,15,8,7,7,8,0
44,16,8,6,5,6,1
44,17,8,3,2,3,1
44,18,8,8,3,8,1
44,19,8,4,1,4,1
44,20,8,3,1,3,1
44,21,8,6,1,6,1
44,22,8,7,4,7,1
44,23,8,4,3,4,1
44,24,8,6,2,6,1
44,25,8,5,4,5,1
44,26,8,8,1,8,1
44,27,8,8,5,8,1
44,28,8,5,1,5,1
44,1,9,5,2,5,1
44,2,9,3,1,3,1
44,3,9,7,3,7,1
44,4,9,5,1,5,1
44,5,9,3,2,3,1
44,6,9,7,6,7,1
44,7,9,8,4,8,1
44,8,9,6,2,6,1
44,9,9,6,1,6,1
44,10,9,7,4,7,1
44,11,9,4,2,4,1
44,12,9,2,1,2,1
44,13,9,8,3,8,1
44,14,9,6,3,6,1
44,15,9,5,4,5,1
44,16,9,8,2,8,1
44,17,9,4,3,4,1
44,18,9,7,7,8,0
44,19,9,7,1,7,1
44,20,9,8,5,8,1
44,21,9,6,4,6,1
44,22,9,7,2,7,1
44,23,9,8,1,8,1
44,24,9,4,1,4,1
44,25,9,6,5,6,1
44,26,9,6,6,8,0
44,27,9,7,5,7,1
44,28,9,5,3,5,1
44,1,10,4,1,4,1
44,2,10,7,1,7,1
44,3,10,7,5,7,1
44,4,10,7,3,7,1
44,5,10,8,5,8,1
44,6,10,7,7,8,0
44,7,10,4,3,4,1
44,8,10,7,4,7,1
44,9,10,6,2,6,1
44,10,10,8,2,8,1
44,11,10,5,1,5,1
44,12,10,8,1,8,1
44,13,10,6,3,6,1
44,14,10,8,4,8,1
44,15,10,6,6,8,0
44,16,10,3,2,3,1
44,17,10,7,2,7,1
44,18,10,6,5,6,1
44,19,10,5,4,5,1
44,20,10,5,2,5,1
44,21,10,5,3,5,1
44,22,10,8,3,8,1
44,23,10,7,6,7,1
44,24,10,3,1,3,1
44,25,10,6,1,6,1
44,26,10,2,1,2,1
44,27,10,4,2,4,1
44,28,10,6,4,6,1
45,1,1,6,5,6,1
45,2,1,5,4,5,1
45,3,1,7,1,7,1
45,4,1,5,2,5,1
45,5,1,8,7,8,1
45,6,1,4,2,4,1
45,7,1,4,1,4,1
45,8,1,8,3,8,1
45,9,1,7,2,7,1
45,10,1,3,1,3,1
45,11,1,4,3,4,1
45,12,1,8,6,8,1
45,13,1,8,2,8,1
45,14,1,8,4,8,1
45,15,1,7,5,7,1
45,16,1,6,2,6,1
45,17,1,5,1,5,1
45,18,1,2,1,2,1
45,19,1,7,3,7,1
45,20,1,8,1,8,1
45,21,1,8,5,8,1
45,22,1,3,2,3,1
45,23,1,6,1,6,1
45,24,1,6,3,6,1
45,25,1,6,4,6,1
45,26,1,5,3,5,1
45,27,1,6,6,7,0
45,28,1,7,4,7,1
45,1,2,6,1,6,1
45,2,2,6,4,6,1
45,3,2,3,1,3,1
45,4,2,7,1,7,1
45,5,2,6,3,6,1
45,6,2,4,3,4,1
45,7,2,8,1,8,1
45,8,2,5,2,5,1
45,9,2,7,5,7,1
45,10,2,8,4,8,1
45,11,2,6,2,6,1
45,12,2,8,2,8,1
45,13,2,5,1,5,1
45,14,2,8,6,8,1
45,15,2,7,3,7,1
45,16,2,7,2,7,1
45,17,2,5,5,6,0
45,18,2,5,3,5,1
45,19,2,5,4,5,1
45,20,2,4,4,7,0
45,21,2,2,1,2,1
45,22,2,3,2,3,1
45,23,2,4,1,4,1
45,24,2,8,5,8,1
45,25,2,8,3,8,1
45,26,2,8,7,8,1
45,27,2,4,2,4,1
45,28,2,6,6,7,0
45,1,3,7,5,7,1
45,2,3,6,1,6,1
45,3,3,4,2,4,1
45,4,3,6,3,6,1
45,5,3,3,2,3,1
45,6,3,4,1,4,1
45,7,3,5,3,5,1
45,8,3,7,1,7,1
45,9,3,3,1,3,1
45,10,3,6,2,6,1
45,11,3,1,1,2,0
45,12,3,4,3,4,1
45,13,3,7,2,7,1
45,14,3,8,7,8,1
45,15,3,6,6,7,0
45,16,3,8,5,8,1
45,17,3,4,4,7,0
45,18,3,8,3,8,1
45,19,3,5,1,5,1
45,20,3,5,5,6,0
45,21,3,8,4,8,1
45,22,3,6,4,6,1
45,23,3,8,2,8,1
45,24,3,8,1,8,1
45,25,3,8,6,8,1
45,26,3,5,4,5,1
45,27,3,5,2,5,1
45,28,3,7,3,7,1
45,1,4,6,1,6,1
45,2,4,3,3,6,0
45,3,4,5,5,7,0
45,4,4,5,1,5,1
45,5,4,8,7,8,1
45,6,4,8,5,8,1
45,7,4,3,2,3,1
45,8,4,8,2,8,1
45,9,4,1,1,2,0
45,10,4,6,4,6,1
45,11,4,3,1,3,1
45,12,4,8,1,8,1
45,13,4,4,1,4,1
45,14,4,7,2,7,1
45,15,4,5,3,5,1
45,16,4,8,4,8,1
45,17,4,4,3,4,1
45,18,4,7,1,7,1
45,19,4,5,2,5,1
45,20,4,8,3,8,1
45,21,4,4,4,5,0
45,22,4,6,2,6,1
45,23,4,4,2,4,1
45,24,4,7,3,7,1
45,25,4,6,6,7,0
45,26,4,8,6,8,1
45,27,4,4,4,7,0
45,28,4,6,5,6,1
45,1,5,6,1,6,1
45,2,5,8,5,8,1
45,3,5,5,2,5,1
45,4,5,7,1,7,1
45,5,5,5,4,5,1
45,6,5,3,2,3,1
45,7,5,8,1,8,1
45,8,5,7,3,7,1
45,9,5,4,1,4,1
45,10,5,2,1,2,1
45,11,5,8,7,8,1
45,12,5,4,2,4,1
45,13,5,6,3,6,1
45,14,5,8,6,8,1
45,15,5,5,5,7,0
45,16,5,6,4,6,1
45,17,5,1,1,3,0
45,18,5,6,5,6,1
45,19,5,8,4,8,1
45,20,5,5,3,5,1
45,21,5,8,3,8,1
45,22,5,5,1,5,1
45,23,5,4,3,4,1
45,24,5,7,4,7,1
45,25,5,8,2,8,1
45,26,5,7,2,7,1
45,27,5,6,6,7,0
45,28,5,6,2,6,1
45,1,6,6,3,6,1
45,2,6,6,6,7,0
45,3,6,8,4,8,1
45,4,6,6,1,6,1
45,5,6,7,4,7,1
45,6,6,8,7,8,1
45,7,6,4,2,4,1
45,8,6,5,4,5,1
45,9,6,5,2,5,1
45,10,6,8,5,8,1
45,11,6,2,2,3,0
45,12,6,6,2,6,1
45,13,6,7,1,7,1
45,14,6,4,1,4,1
45,15,6,8,6,8,1
45,16,6,7,3,7,1
45,17,6,7,5,7,1
45,18,6,5,1,5,1
45,19,6,8,3,8,1
45,20,6,6,4,6,1
45,21,6,3,1,3,1
45,22,6,8,2,8,1
45,23,6,2,1,2,1
45,24,6,5,3,5,1
45,25,6,7,2,7,1
45,26,6,8,1,8,1
45,27,6,6,5,6,1
45,28,6,4,3,4,1
45,1,7,2,1,2,1
45,2,7,3,2,3,1
45,3,7,5,3,5,1
45,4,7,7,5,7,1
45,5,7,5,1,5,1
45,6,7,8,4,8,1
45,7,7,6,3,6,1
45,8,7,4,4,5,0
45,9,7,6,5,6,1
45,10,7,6,4,6,1
45,11,7,4,1,4,1
45,12,7,3,1,3,1
45,13,7,7,3,7,1
45,14,7,7,4,7,1
45,15,7,8,3,8,1
45,16,7,5,2,5,1
45,17,7,4,2,4,1
45,18,7,8,6,8,1
45,19,7,7,1,7,1
45,20,7,8,5,8,1
45,21,7,4,3,4,1
45,22,7,8,7,8,1
45,23,7,8,2,8,1
45,24,7,6,6,7,0
45,25,7,6,1,6,1
45,26,7,8,1,8,1
45,27,7,6,2,6,1
45,28,7,7,2,7,1
45,1,8,7,2,7,1
45,2,8,6,1,6,1
45,3,8,8,5,8,1
45,4,8,6,6,7,0
45,5,8,5,1,5,1
45,6,8,5,4,5,1
45,7,8,2,1,2,1
45,8,8,7,3,7,1
45,9,8,1,1,3,0
45,10,8,8,2,8,1
45,11,8,6,3,6,1
45,12,8,6,4,6,1
45,13,8,7,5,7,1
45,14,8,8,1,8,1
45,15,8,4,3,4,1
45,16,8,4,1,4,1
45,17,8,8,6,8,1
45,18,8,5,3,5,1
45,19,8,4,2,4,1
45,20,8,5,2,5,1
45,21,8,3,2,3,1
45,22,8,7,1,7,1
45,23,8,7,4,7,1
45,24,8,6,2,6,1
45,25,8,8,4,8,1
45,26,8,8,3,8,1
45,27,8,6,5,6,1
45,28,8,8,7,8,1
45,1,9,8,4,8,1
45,2,9,4,4,5,0
45,3,9,6,6,7,0
45,4,9,1,1,2,0
45,5,9,6,5,6,1
45,6,9,5,1,5,1
45,7,9,7,2,7,1
45,8,9,8,1,8,1
45,9,9,3,1,3,1
45,10,9,7,1,7,1
45,11,9,5,2,5,1
45,12,9,8,5,8,1
45,13,9,8,7,8,1
45,14,9,5,3,5,1
45,15,9,6,3,6,1
45,16,9,8,6,8,1
45,17,9,4,1,4,1
45,18,9,8,3,8,1
45,19,9,4,3,4,1
45,20,9,7,4,7,1
45,21,9,7,3,7,1
45,22,9,6,1,6,1
45,23,9,4,2,4,1
45,24,9,8,2,8,1
45,25,9,6,4,6,1
45,26,9,5,5,7,0
45,27,9,3,2,3,1
45,28,9,6,2,6,1
45,1,10,6,6,7,0
45,2,10,6,5,6,1
45,3,10,1,1,2,0
45,4,10,4,1,4,1
45,5,10,7,1,7,1
45,6,10,5,5,7,0
45,7,10,6,3,6,1
45,8,10,8,4,8,1
45,9,10,5,3,5,1
45,10,10,8,6,8,1
45,11,10,6,1,6,1
45,12,10,5,1,5,1
45,13,10,7,3,7,1
45,14,10,5,2,5,1
45,15,10,6,2,6,1
45,16,10,8,2,8,1
45,17,10,6,4,6,1
45,18,10,8,5,8,1
45,19,10,4,3,4,1
45,20,10,3,2,3,1
45,21,10,7,2,7,1
45,22,10,7,4,7,1
45,23,10,4,2,4,1
45,24,10,8,7,8,1
45,25,10,8,1,8,1
45,26,10,3,1,3,1
45,27,10,5,4,5,1
45,28,10,8,3,8,1
46,1,1,6,2,6,1
46,2,1,8,7,8,1
46,3,1,8,2,8,1
46,4,1,7,1,7,1
46,5,1,6,4,6,1
46,6,1,5,4,5,1
46,7,1,7,2,7,1
46,8,1,8,4,8,1
46,9,1,7,3,7,1
46,10,1,5,5,7,0
46,11,1,2,1,2,1
46,12,1,5,2,5,1
46,13,1,8,1,8,1
46,14,1,8,3,8,1
46,15,1,3,2,3,1
46,16,1,7,4,7,1
46,17,1,6,6,7,0
46,18,1,8,5,8,1
46,19,1,8,6,8,1
46,20,1,6,3,6,1
46,21,1,5,3,5,1
46,22,1,4,3,4,1
46,23,1,4,2,4,1
46,24,1,6,5,6,1
46,25,1,4,1,4,1
46,26,1,3,1,3,1
46,27,1,6,1,6,1
46,28,1,5,1,5,1
46,1,2,8,3,8,1
46,2,2,7,1,7,1
46,3,2,6,5,6,1
46,4,2,5,3,5,1
46,5,2,8,4,8,1
46,6,2,8,7,8,1
46,7,2,4,1,4,1
46,8,2,3,2,3,1
46,9,2,5,4,5,1
46,10,2,5,2,5,1
46,11,2,6,4,6,1
46,12,2,3,1,3,1
46,13,2,7,4,7,1
46,14,2,7,6,7,1
46,15,2,7,3,7,1
46,16,2,5,5,7,0
46,17,2,6,3,6,1
46,18,2,2,1,2,1
46,19,2,5,1,5,1
46,20,2,6,2,6,1
46,21,2,7,2,7,1
46,22,2,6,1,6,1
46,23,2,8,2,8,1
46,24,2,8,5,8,1
46,25,2,4,2,4,1
46,26,2,4,3,4,1
46,27,2,8,6,8,1
46,28,2,8,1,8,1
46,1,3,7,6,7,1
46,2,3,3,1,3,1
46,3,3,8,3,8,1
46,4,3,5,5,7,0
46,5,3,7,4,7,1
46,6,3,5,1,5,1
46,7,3,3,2,3,1
46,8,3,7,2,7,1
46,9,3,5,4,5,1
46,10,3,8,6,8,1
46,11,3,6,5,6,1
46,12,3,7,3,7,1
46,13,3,8,4,8,1
46,14,3,6,2,6,1
46,15,3,5,3,5,1
46,16,3,6,1,6,1
46,17,3,8,2,8,1
46,18,3,5,2,5,1
46,19,3,4,2,4,1
46,20,3,4,3,4,1
46,21,3,6,3,6,1
46,22,3,8,5,8,1
46,23,3,4,1,4,1
46,24,3,6,4,6,1
46,25,3,2,1,2,1
46,26,3,7,1,7,1
46,27,3,8,7,8,1
46,28,3,8,1,8,1
46,1,4,3,2,3,1
46,2,4,8,5,8,1
46,3,4,6,1,6,1
46,4,4,8,4,8,1
46,5,4,5,4,5,1
46,6,4,8,7,8,1
46,7,4,8,2,8,1
46,8,4,4,3,4,1
46,9,4,5,2,5,1
46,10,4,8,6,8,1
46,11,4,6,6,7,0
46,12,4,5,5,7,0
46,13,4,8,3,8,1
46,14,4,7,1,7,1
46,15,4,3,1,3,1
46,16,4,6,3,6,1
46,17,4,6,4,6,1
46,18,4,5,3,5,1
46,19,4,7,2,7,1
46,20,4,5,1,5,1
46,21,4,6,5,6,1
46,22,4,6,2,6,1
46,23,4,7,4,7,1
46,24,4,7,3,7,1
46,25,4,2,1,2,1
46,26,4,4,2,4,1
46,27,4,4,1,4,1
46,28,4,8,1,8,1
46,1,5,7,1,7,1
46,2,5,8,7,8,1
46,3,5,5,2,5,1
46,4,5,6,2,6,1
46,5,5,6,1,6,1
46,6,5,7,2,7,1
46,7,5,8,1,8,1
46,8,5,6,3,6,1
46,9,5,5,4,5,1
46,10,5,3,1,3,1
46,11,5,6,4,6,1
46,12,5,7,4,7,1
46,13,5,6,6,7,0
46,14,5,5,1,5,1
46,15,5,8,3,8,1
46,16,5,6,5,6,1
46,17,5,8,6,8,1
46,18,5,5,3,5,1
46,19,5,3,3,4,0
46,20,5,4,2,4,1
46,21,5,2,1,2,1
46,22,5,8,5,8,1
46,23,5,5,5,7,0
46,24,5,3,2,3,1
46,25,5,8,4,8,1
46,26,5,8,2,8,1
46,27,5,4,1,4,1
46,28,5,7,3,7,1
46,1,6,3,1,3,1
46,2,6,6,2,6,1
46,3,6,3,2,3,1
46,4,6,6,3,6,1
46,5,6,5,4,5,1
46,6,6,5,5,7,0
46,7,6,5,3,5,1
46,8,6,7,4,7,1
46,9,6,4,3,4,1
46,10,6,8,4,8,1
46,11,6,8,3,8,1
46,12,6,8,6,8,1
46,13,6,6,5,6,1
46,14,6,7,2,7,1
46,15,6,4,2,4,1
46,16,6,6,6,7,0
46,17,6,6,4,6,1
46,18,6,5,2,5,1
46,19,6,5,1,5,1
46,20,6,7,1,7,1
46,21,6,8,5,8,1
46,22,6,8,7,8,1
46,23,6,7,3,7,1
46,24,6,4,1,4,1
46,25,6,8,1,8,1
46,26,6,6,1,6,1
46,27,6,2,1,2,1
46,28,6,8,2,8,1
46,1,7,7,1,7,1
46,2,7,5,4,5,1
46,3,7,7,4,7,1
46,4,7,8,4,8,1
46,5,7,6,3,6,1
46,6,7,8,5,8,1
46,7,7,7,3,7,1
46,8,7,6,6,7,0
46,9,7,5,1,5,1
46,10,7,2,1,2,1
46,11,7,8,7,8,1
46,12,7,8,2,8,1
46,13,7,3,2,3,1
46,14,7,5,5,7,0
46,15,7,6,1,6,1
46,16,7,8,1,8,1
46,17,7,4,1,4,1
46,18,7,6,5,6,1
46,19,7,5,3,5,1
46,20,7,3,3,4,0
46,21,7,4,2,4,1
46,22,7,5,2,5,1
46,23,7,6,4,6,1
46,24,7,8,3,8,1
46,25,7,7,2,7,1
46,26,7,3,1,3,1
46,27,7,6,2,6,1
46,28,7,8,6,8,1
46,1,8,8,5,8,1
46,2,8,8,1,8,1
46,3,8,4,1,4,1
46,4,8,8,2,8,1
46,5,8,3,2,3,1
46,6,8,4,3,4,1
46,7,8,6,5,6,1
46,8,8,8,6,8,1
46,9,8,6,2,6,1
46,10,8,8,3,8,1
46,11,8,6,1,6,1
46,12,8,7,2,7,1
46,13,8,3,1,3,1
46,14,8,7,4,7,1
46,15,8,8,7,8,1
46,16,8,2,1,2,1
46,17,8,6,3,6,1
46,18,8,8,4,8,1
46,19,8,6,4,6,1
46,20,8,5,1,5,1
46,21,8,5,5,7,0
46,22,8,7,1,7,1
46,23,8,6,6,7,0
46,24,8,5,4,5,1
46,25,8,5,3,5,1
46,26,8,5,2,5,1
46,27,8,7,3,7,1
46,28,8,4,2,4,1
46,1,9,8,7,8,1
46,2,9,8,3,8,1
46,3,9,8,5,8,1
46,4,9,4,1,4,1
46,5,9,5,5,7,0
46,6,9,7,4,7,1
46,7,9,6,1,6,1
46,8,9,7,2,7,1
46,9,9,6,4,6,1
46,10,9,5,2,5,1
46,11,9,3,2,3,1
46,12,9,6,2,6,1
46,13,9,8,2,8,1
46,14,9,3,1,3,1
46,15,9,2,1,2,1
46,16,9,8,1,8,1
46,17,9,7,3,7,1
46,18,9,4,3,4,1
46,19,9,5,3,5,1
46,20,9,6,3,6,1
46,21,9,5,4,5,1
46,22,9,7,1,7,1
46,23,9,8,6,8,1
46,24,9,8,4,8,1
46,25,9,5,1,5,1
46,26,9,4,2,4,1
46,27,9,6,6,7,0
46,28,9,6,5,6,1
46,1,10,6,3,6,1
46,2,10,3,1,3,1
46,3,10,5,3,5,1
46,4,10,8,7,8,1
46,5,10,8,2,8,1
46,6,10,7,1,7,1
46,7,10,8,3,8,1
46,8,10,5,4,5,1
46,9,10,7,4,7,1
46,10,10,4,2,4,1
46,11,10,8,1,8,1
46,12,10,5,1,5,1
46,13,10,6,6,7,0
46,14,10,8,6,8,1
46,15,10,5,2,5,1
46,16,10,2,1,2,1
46,17,10,5,5,7,0
46,18,10,6,2,6,1
46,19,10,8,4,8,1
46,20,10,3,2,3,1
46,21,10,4,3,4,1
46,22,10,6,1,6,1
46,23,10,7,2,7,1
46,24,10,4,1,4,1
46,25,10,8,5,8,1
46,26,10,7,3,7,1
46,27,10,6,4,6,1
46,28,10,6,5,6,1
47,1,1,5,4,5,1
47,2,1,8,7,8,1
47,3,1,3,2,3,1
47,4,1,5,2,5,1
47,5,1,3,3,4,0
47,6,1,5,5,6,0
47,7,1,7,4,7,1
47,8,1,6,2,6,1
47,9,1,8,2,8,1
47,10,1,6,4,6,1
47,11,1,8,1,8,1
47,12,1,6,1,6,1
47,13,1,7,2,7,1
47,14,1,8,5,8,1
47,15,1,4,1,4,1
47,16,1,7,6,7,1
47,17,1,8,3,8,1
47,18,1,7,1,7,1
47,19,1,8,4,8,1
47,20,1,7,3,7,1
47,21,1,7,5,7,1
47,22,1,8,6,8,1
47,23,1,4,2,4,1
47,24,1,5,1,5,1
47,25,1,3,3,6,0
47,26,1,3,1,3,1
47,27,1,5,3,5,1
47,28,1,2,1,2,1
47,1,2,4,1,4,1
47,2,2,4,2,4,1
47,3,2,8,6,8,1
47,4,2,7,1,7,1
47,5,2,3,1,3,1
47,6,2,8,2,8,1
47,7,2,5,4,5,1
47,8,2,3,2,3,1
47,9,2,8,7,8,1
47,10,2,6,1,6,1
47,11,2,8,4,8,1
47,12,2,6,4,6,1
47,13,2,7,2,7,1
47,14,2,7,3,7,1
47,15,2,5,5,6,0
47,16,2,8,3,8,1
47,17,2,5,2,5,1
47,18,2,7,5,7,1
47,19,2,5,3,5,1
47,20,2,2,1,2,1
47,21,2,5,1,5,1
47,22,2,6,2,6,1
47,23,2,7,6,7,1
47,24,2,8,5,8,1
47,25,2,6,3,6,1
47,26,2,7,4,7,1
47,27,2,8,1,8,1
47,28,2,4,3,4,1
47,1,3,4,3,4,1
47,2,3,3,1,3,1
47,3,3,8,1,8,1
47,4,3,4,2,4,1
47,5,3,3,2,3,1
47,6,3,6,1,6,1
47,7,3,4,1,4,1
47,8,3,6,4,6,1
47,9,3,8,2,8,1
47,10,3,5,4,5,1
47,11,3,8,5,8,1
47,12,3,6,2,6,1
47,13,3,8,6,8,1
47,14,3,7,3,7,1
47,15,3,8,4,8,1
47,16,3,5,5,6,0
47,17,3,2,1,2,1
47,18,3,7,2,7,1
47,19,3,8,7,8,1
47,20,3,5,3,5,1
47,21,3,8,3,8,1
47,22,3,7,5,7,1
47,23,3,7,1,7,1
47,24,3,7,4,7,1
47,25,3,5,1,5,1
47,26,3,5,2,5,1
47,27,3,6,3,6,1
47,28,3,7,6,7,1
47,1,4,7,4,7,1
47,2,4,6,3,6,1
47,3,4,8,6,8,1
47,4,4,6,4,6,1
47,5,4,8,3,8,1
47,6,4,8,4,8,1
47,7,4,5,2,5,1
47,8,4,7,6,7,1
47,9,4,4,1,4,1
47,10,4,5,3,5,1
47,11,4,5,5,6,0
47,12,4,4,2,4,1
47,13,4,3,1,3,1
47,14,4,5,1,5,1
47,15,4,2,1,2,1
47,16,4,6,1,6,1
47,17,4,4,3,4,1
47,18,4,8,7,8,1
47,19,4,7,1,7,1
47,20,4,8,5,8,1
47,21,4,8,2,8,1
47,22,4,8,1,8,1
47,23,4,5,4,5,1
47,24,4,7,2,7,1
47,25,4,6,2,6,1
47,26,4,7,5,7,1
47,27,4,3,2,3,1
47,28,4,7,3,7,1
47,1,5,7,2,7,1
47,2,5,8,5,8,1
47,3,5,7,6,7,1
47,4,5,8,2,8,1
47,5,5,8,3,8,1
47,6,5,3,3,4,0
47,7,5,5,1,5,1
47,8,5,7,3,7,1
47,9,5,4,2,4,1
47,10,5,5,5,6,0
47,11,5,5,3,5,1
47,12,5,3,2,3,1
47,13,5,5,4,5,1
47,14,5,2,1,2,1
47,15,5,4,1,4,1
47,16,5,7,4,7,1
47,17,5,6,1,6,1
47,18,5,6,3,6,1
47,19,5,6,2,6,1
47,20,5,6,4,6,1
47,21,5,8,7,8,1
47,22,5,8,1,8,1
47,23,5,7,5,7,1
47,24,5,8,4,8,1
47,25,5,5,2,5,1
47,26,5,3,1,3,1
47,27,5,7,1,7,1
47,28,5,8,6,8,1
47,1,6,3,3,4,0
47,2,6,8,3,8,1
47,3,6,8,2,8,1
47,4,6,6,2,6,1
47,5,6,7,1,7,1
47,6,6,5,2,5,1
47,7,6,7,2,7,1
47,8,6,3,2,3,1
47,9,6,3,1,3,1
47,10,6,5,1,5,1
47,11,6,5,4,5,1
47,12,6,7,6,7,1
47,13,6,4,2,4,1
47,14,6,7,4,7,1
47,15,6,4,1,4,1
47,16,6,6,4,6,1
47,17,6,8,6,8,1
47,18,6,5,5,6,0
47,19,6,8,7,8,1
47,20,6,6,1,6,1
47,21,6,2,1,2,1
47,22,6,7,3,7,1
47,23,6,8,4,8,1
47,24,6,5,3,5,1
47,25,6,6,3,6,1
47,26,6,8,1,8,1
47,27,6,7,5,7,1
47,28,6,8,5,8,1
47,1,7,6,2,6,1
47,2,7,8,4,8,1
47,3,7,8,5,8,1
47,4,7,7,3,7,1
47,5,7,5,5,6,0
47,6,7,8,3,8,1
47,7,7,3,3,4,0
47,8,7,7,2,7,1
47,9,7,6,3,6,1
47,10,7,6,4,6,1
47,11,7,5,2,5,1
47,12,7,7,1,7,1
47,13,7,8,1,8,1
47,14,7,8,6,8,1
47,15,7,3,1,3,1
47,16,7,5,1,5,1
47,17,7,7,5,7,1
47,18,7,2,2,4,0
47,19,7,5,3,5,1
47,20,7,8,2,8,1
47,21,7,8,7,8,1
47,22,7,7,6,7,1
47,23,7,2,1,2,1
47,24,7,5,4,5,1
47,25,7,6,1,6,1
47,26,7,3,2,3,1
47,27,7,4,1,4,1
47,28,7,7,4,7,1
47,1,8,3,1,3,1
47,2,8,5,3,5,1
47,3,8,6,3,6,1
47,4,8,8,7,8,1
47,5,8,8,2,8,1
47,6,8,7,3,7,1
47,7,8,3,3,4,0
47,8,8,5,4,5,1
47,9,8,4,1,4,1
47,10,8,7,1,7,1
47,11,8,8,1,8,1
47,12,8,3,2,3,1
47,13,8,7,6,7,1
47,14,8,7,4,7,1
47,15,8,6,1,6,1
47,16,8,5,1,5,1
47,17,8,5,5,6,0
47,18,8,5,2,5,1
47,19,8,4,2,4,1
47,20,8,8,5,8,1
47,21,8,6,2,6,1
47,22,8,7,2,7,1
47,23,8,8,6,8,1
47,24,8,8,4,8,1
47,25,8,6,4,6,1
47,26,8,2,1,2,1
47,27,8,8,3,8,1
47,28,8,7,5,7,1
47,1,9,5,4,5,1
47,2,9,6,1,6,1
47,3,9,6,5,6,1
47,4,9,8,3,8,1
47,5,9,7,6,7,1
47,6,9,7,1,7,1
47,7,9,8,4,8,1
47,8,9,2,2,3,0
47,9,9,7,3,7,1
47,10,9,6,3,6,1
47,11,9,4,1,4,1
47,12,9,5,1,5,1
47,13,9,6,2,6,1
47,14,9,4,2,4,1
47,15,9,8,5,8,1
47,16,9,5,2,5,1
47,17,9,8,6,8,1
47,18,9,8,7,8,1
47,19,9,3,3,4,0
47,20,9,7,5,7,1
47,21,9,6,4,6,1
47,22,9,2,1,2,1
47,23,9,7,2,7,1
47,24,9,7,4,7,1
47,25,9,8,2,8,1
47,26,9,3,1,3,1
47,27,9,5,3,5,1
47,28,9,8,1,8,1
47,1,10,7,2,7,1
47,2,10,5,5,6,0
47,3,10,3,2,3,1
47,4,10,3,3,4,0
47,5,10,5,1,5,1
47,6,10,3,1,3,1
47,7,10,4,2,4,1
47,8,10,4,1,4,1
47,9,10,7,3,7,1
47,10,10,8,5,8,1
47,11,10,5,4,5,1
47,12,10,5,3,5,1
47,13,10,8,2,8,1
47,14,10,8,3,8,1
47,15,10,7,4,7,1
47,16,10,8,4,8,1
47,17,10,8,7,8,1
47,18,10,7,1,7,1
47,19,10,6,3,6,1
47,20,10,6,2,6,1
47,21,10,6,4,6,1
47,22,10,7,5,7,1
47,23,10,5,2,5,1
47,24,10,8,1,8,1
47,25,10,2,1,2,1
47,26,10,7,6,7,1
47,27,10,8,6,8,1
47,28,10,6,1,6,1
48,1,1,6,3,6,1
48,2,1,7,4,7,1
48,3,1,2,1,2,1
48,4,1,4,2,4,1
48,5,1,5,4,5,1
48,6,1,7,1,7,1
48,7,1,8,3,8,1
48,8,1,6,6,7,0
48,9,1,4,4,6,0
48,10,1,5,3,5,1
48,11,1,4,1,4,1
48,12,1,5,2,5,1
48,13,1,6,5,6,1
48,14,1,8,6,8,1
48,15,1,8,4,8,1
48,16,1,7,5,7,1
48,17,1,4,3,4,1
48,18,1,3,2,3,1
48,19,1,6,1,6,1
48,20,1,6,2,6,1
48,21,1,3,1,3,1
48,22,1,5,1,5,1
48,23,1,7,7,8,0
48,24,1,7,2,7,1
48,25,1,8,5,8,1
48,26,1,8,1,8,1
48,27,1,8,2,8,1
48,28,1,7,3,7,1
48,1,2,7,1,7,1
48,2,2,8,3,8,1
48,3,2,5,5,7,0
48,4,2,6,5,6,1
